gene,gene_length,chromosome_region_start,chromosome_region_end,0_hour_time_point_unique_gene_reads,0_hour_total_gene_reads,0_hour_rpkm,6_hour_time_point_unique_gene_reads,6_hour_total_gene_reads,6_hour_rpkm,fold_change_in_rpkm_0_to_6_hours,12_hour_time_point_unique_gene_reads,12_hour_total_gene_reads,12_hour_rpkm,fold_change_in_rpkm_0_to_12_hours,21_hour_time_point_unique_gene_reads,21_hour_total_gene_reads,21_hour_rpkm,fold_change_in_rpkm_0_to_21_hours,divergent_promoter_distance,divergent_class,divergent_promoter_flag,label,FC_0_to_3_protein,FC_0_to_12_protein,FC_0_to_24_protein,go_id,GO:0071941,GO:0003824,GO:0016491,GO:0065003,GO:0016829,GO:0016787,GO:0140096,GO:0003677,GO:0016740,GO:0005975,GO:0006091,GO:0055086,GO:1901135,GO:0140110,GO:0005215,GO:0098772,GO:0140299,GO:0006310,GO:0006281,GO:0140097,GO:0005886,GO:0055085,GO:0140657,GO:0015979,GO:0140098,GO:0003723,GO:0016209,GO:0005840,GO:0043226,GO:0005198,GO:0098754,GO:0006629,GO:0006355,GO:0060089,GO:0006457,GO:0051604,GO:0007155,GO:0006520,GO:0003924,GO:0006790,GO:0009975,GO:0006260,GO:0016853,GO:0006766,GO:0016874,GO:0030163,GO:0016071,GO:0006399,GO:0071554,GO:0006486,GO:0006575,GO:0000910,GO:0022414,GO:0005694,GO:0007059,GO:0005811,GO:0005615,GO:0005576,GO:0005829,GO:0003774,GO:0090729,GO:0005773,GO:0098542,GO:0006351,GO:0042254,GO:0009579,GO:0008289,GO:0023052,GO:0060090,GO:0045735,GO:0140104,GO:0006886
alr3529,676,4252126,4252802,383,383,33.05963828,255,255,23.87845331,-1.384496636,332,332,27.69198562,-1.193834156,373,373,30.907072,-1.069646399,10000,not registered,0,Unknown,1.553984467,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3533,655,4256430,4257085,0,0,0,2,2,0.193286447,Inf,6,6,0.516502776,Inf,4,4,0.342069552,Inf,10000,not registered,0,Unknown,1,1,0.453911659,GO:0016787,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3535,571,4258924,4259495,10,10,1.021903558,10,10,1.108604405,1.084842495,10,10,0.987476119,-1.034864072,6,6,0.588587277,-1.736197158,10000,not registered,0,Unknown,1,1,1,GO:0008080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3537,1159,4261675,4262834,35,35,1.762100311,39,39,2.130070017,1.208824494,64,64,3.1135744,1.766967738,67,67,3.238076425,1.837623207,89,within500,1,Unknown,1,1,1,GO:0006526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3539,943,4264395,4265338,31,31,1.918209425,28,28,1.879572346,-1.020556314,52,52,3.109240819,1.620907904,44,44,2.613585498,1.362513115,101,within500,1,Unknown,0.527300619,0.609831431,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3543,1948,4268507,4270455,344,344,10.30422918,272,272,8.838786824,-1.165796776,481,481,13.92255152,1.351149249,313,313,9.000178296,-1.144891672,10000,not registered,0,Unknown,1,1.585362226,2.023116881,GO:0004252,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3547,1477,4276027,4277504,4,4,0.158024897,4,4,0.171432123,1.084842495,8,8,0.305402228,1.932620963,5,5,0.189620478,1.199940527,10000,not registered,0,Unknown,1,1,1,GO:0000155,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3548,556,4277488,4278044,24,24,2.518734956,14,14,1.593917916,-1.580216227,29,29,2.940938319,1.167625165,37,37,3.727542987,1.47992665,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3553,973,4282682,4283655,4,4,0.23987952,6,6,0.390347245,1.627263742,37,37,2.144132371,8.938371954,15,15,0.863523472,3.599821582,37,within500,1,Unknown,1,1,1,GO:0005886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3554,703,4283981,4284684,2,2,0.166004817,2,2,0.18008908,1.084842495,11,11,0.88226707,5.314707648,5,5,0.398391815,2.399881055,1462,1000to1500,1,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3561,2023,4298608,4300631,123,123,3.547768293,146,146,4.568458469,1.287699221,181,181,5.044816825,1.421969082,135,135,3.737951084,1.053606317,10000,not registered,0,Unknown,1,0.464832719,0.554977599,GO:0002098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3562,1522,4300822,4302344,26,26,0.996792393,27,27,1.122953621,1.126567206,34,34,1.259583533,1.263636783,16,16,0.58884509,-1.692792229,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3565,1156,4306004,4307160,8,8,0.403811025,15,15,0.8213838,2.034079677,16,16,0.780413652,1.932620963,13,13,0.629913979,1.559922685,10000,not registered,0,Unknown,1,1,1,GO:0008168,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3577,451,4320799,4321250,19,19,2.458233193,9,9,1.263219077,-1.946007021,25,25,3.125548026,1.27146116,33,33,4.098577259,1.667285785,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3583,742,4328377,4329119,5,5,0.393198741,2,2,0.170623481,-2.304481998,25,25,1.899760323,4.831552407,18,18,1.358827501,3.455828718,10000,not registered,0,Unknown,1.941253291,2.434531963,1.948020983,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3584,1174,4329116,4330290,27,27,1.341966538,24,24,1.29406429,-1.037016899,67,67,3.217876821,2.397881565,32,32,1.526784033,1.137721389,598,500to1000,1,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3588,2827,4334440,4337267,3,3,0.0619215,3,3,0.067175074,1.084842495,11,11,0.219396445,3.543138432,13,13,0.257580672,4.159793828,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3589,706,4337341,4338047,13,13,1.074446191,7,7,0.6276334,-1.711900913,28,28,2.236227789,2.081284114,15,15,1.190096796,1.10763741,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3590,664,4338276,4338940,0,0,0,0,0,0,1,2,2,0.169833995,Inf,0,0,0,1,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3591,1060,4338890,4339950,7,7,0.385334766,2,2,0.119436437,-3.226274798,7,7,0.372353023,-1.034864072,7,7,0.369903042,-1.041718295,10000,not registered,0,Unknown,1,1,1,GO:0071555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3592,3202,4339949,4343151,14,14,0.25512483,15,15,0.296539561,1.162331244,16,16,0.281748339,1.104354836,25,25,0.437335175,1.714200753,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3593,2311,4343163,4345474,102,102,2.575409217,97,97,2.656956823,1.031663941,358,358,8.734655702,3.391560317,260,260,6.30186551,2.446937546,10000,not registered,0,Unknown,1,0.592190172,1,GO:0008976,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3594,517,4345526,4346043,25,25,2.821600249,23,23,2.816112505,-1.001948695,65,65,7.089008927,2.512407252,31,31,3.358666471,1.190341003,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3596,679,4346414,4347093,13,13,1.117170856,17,17,1.58486347,1.418640185,35,35,2.906437443,2.601605142,41,41,3.38228197,3.027542253,10,within500,1,Unknown,2.189213749,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3601,1597,4350543,4352140,25,25,0.913442285,28,28,1.109853928,1.215023594,51,51,1.800644462,1.971273382,27,27,0.947010024,1.036748616,20,within500,1,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3603,553,4354729,4355282,148,149,15.721977,100,100,11.44689178,-1.373471271,307,307,31.3022787,1.99098871,257,258,26.13306223,1.662199495,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3606,1393,4356109,4357502,65,69,2.890307127,52,57,2.590218777,-1.115854441,173,186,7.5287788,2.60483695,184,196,7.881351245,2.726821372,232,within500,1,Unknown,1,1,1,GO:0016746,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3607,799,4357515,4358314,144,144,10.5162701,113,113,8.952500878,-1.17467401,231,231,16.30151284,1.550123064,174,174,12.19826874,1.15994251,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3614,607,4364872,4365479,14,14,1.345814999,6,6,0.625713129,-2.150849865,51,51,4.73744515,3.52013104,19,19,1.753317784,1.302792572,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3618,2431,4368482,4370913,7,28,0.672077091,4,57,1.484234783,2.208429364,15,94,2.180246533,3.244042331,10,43,0.990784548,1.474212648,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3619,1093,4370838,4371931,0,8,0.427086501,0,19,1.100388764,2.576500925,0,5,0.257936351,-1.655782516,0,7,0.358734881,-1.190535194,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3620,1555,4371838,4373393,2,32,1.200785968,2,62,2.523910813,2.101882333,8,57,2.066841495,1.721240545,11,110,3.962397307,3.29983645,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3622,523,4373543,4374066,1,1,0.111569203,3,4,0.48414005,4.339369979,13,15,1.617157354,14.49465722,13,13,1.392314646,12.47938148,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3623,541,4373962,4374503,15,15,1.617856557,18,21,2.45716736,1.518779492,54,54,5.628066294,3.478717733,50,53,5.487497464,3.39183189,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3625,1162,4375587,4376749,48,48,2.410355655,48,48,2.614856242,1.084842495,37,37,1.795387949,-1.342526364,53,54,2.603055092,1.079946475,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3627,1090,4377320,4378410,10,10,0.53532746,7,7,0.406522184,-1.316846856,13,13,0.672480296,1.256203626,12,12,0.61666667,1.151942906,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3636,1063,4388749,4389812,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3639,874,4391325,4392199,18,19,1.268493329,23,24,1.738251117,1.370327362,56,60,3.870815999,3.051506784,46,49,3.140366786,2.475666772,10000,not registered,0,Unknown,0.537319417,0.64204837,0.450048281,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3640,640,4392095,4392735,31,33,3.008707616,22,25,2.472707481,-1.216766495,102,119,10.48406481,3.48457416,67,80,7.00173615,2.327157386,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3641,622,4392638,4393260,16,17,1.594793864,21,22,2.238953141,1.403913817,64,70,6.345565993,3.978925512,54,54,4.86294215,3.049260634,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3644,1921,4396488,4398409,803,803,24.39125799,273,273,8.995969831,-2.711353912,1336,1336,39.21405946,1.607709593,825,825,24.05593888,-1.01393914,971,500to1000,1,Unknown,1,1,0.52545998,GO:0004072,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3645,445,4398642,4399087,57,57,7.474133729,53,53,7.539257327,1.008713197,82,82,10.39002401,1.390130868,87,87,10.95103002,1.465190539,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3646,703,4399419,4400122,26,26,2.15806262,26,26,2.341158036,1.084842495,242,243,19.49008164,9.031286423,56,56,4.461988329,2.067589832,10000,not registered,0,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3647,1405,4400063,4401468,23,23,0.955207076,16,16,0.720869028,-1.325077149,350,350,14.04605711,14.70472472,60,60,2.392052208,2.504223709,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3655,550,4411437,4411987,330,330,35.01041589,278,278,31.99593564,-1.094214474,191,191,19.58093327,-1.787985046,181,181,18.43366172,-1.899265399,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3659,1870,4415044,4416914,565,565,17.63002226,512,512,17.33169599,-1.017212757,41,41,1.236246172,-14.26093173,108,108,3.235026756,-5.449729969,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3661,412,4418661,4419073,1737,1737,246.0076553,934,934,143.5034586,-1.714297744,1944,1944,266.0490756,1.081466653,1729,1729,235.0679962,-1.046538275,735,500to1000,1,Unknown,1,1,1,GO:0006457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3663,1150,4420807,4421957,151,151,7.661699709,75,75,4.128346404,-1.855876169,174,174,8.531278463,1.113496846,190,190,9.254468651,1.207887153,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3666,940,4422699,4423639,17,17,1.055278493,16,16,1.077469132,1.02102823,38,38,2.279389024,2.159988135,32,32,1.906855803,1.806969265,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3667,403,4423566,4423969,21,23,3.330188443,8,11,1.727827362,-1.927384944,16,18,2.51843165,-1.322326315,26,27,3.752791584,1.126900669,10000,not registered,0,Unknown,1,1,1,GO:0043419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3668,427,4423889,4424316,26,28,3.826274961,25,28,4.150905674,1.084842495,20,22,2.905076114,-1.317099728,36,43,5.640742941,1.474212648,10000,not registered,0,Unknown,1,1,1,GO:0043419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3670,1807,4424694,4426501,29,29,0.93645274,22,22,0.770685586,-1.215090508,59,59,1.841011786,1.965942014,112,112,3.471807189,3.707402457,10000,not registered,0,Unknown,1,1.6230115,1,GO:0043419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3671,1324,4426494,4427818,282,282,12.42816878,55,55,2.629586204,-4.72628308,340,341,14.52208932,1.168481823,310,311,13.15734104,1.058670933,10000,not registered,0,Unknown,1,1,1,GO:0000155,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alr3676,2050,4431501,4433551,13,13,0.370028786,12,12,0.370544263,1.001393072,323,323,8.88405771,24.00909889,101,101,2.759708688,7.458091892,10000,not registered,0,Unknown,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
