gene,gene_length,chromosome_region_start,chromosome_region_end,0_hour_time_point_unique_gene_reads,0_hour_total_gene_reads,0_hour_rpkm,6_hour_time_point_unique_gene_reads,6_hour_total_gene_reads,6_hour_rpkm,fold_change_in_rpkm_0_to_6_hours,12_hour_time_point_unique_gene_reads,12_hour_total_gene_reads,12_hour_rpkm,fold_change_in_rpkm_0_to_12_hours,21_hour_time_point_unique_gene_reads,21_hour_total_gene_reads,21_hour_rpkm,fold_change_in_rpkm_0_to_21_hours,divergent_promoter_distance,divergent_class,divergent_promoter_flag,label,FC_0_to_3_protein,FC_0_to_12_protein,FC_0_to_24_protein,go_id,GO:0071941,GO:0003824,GO:0016491,GO:0065003,GO:0016829,GO:0016787,GO:0140096,GO:0003677,GO:0016740,GO:0005975,GO:0006091,GO:0055086,GO:1901135,GO:0140110,GO:0005215,GO:0098772,GO:0140299,GO:0006310,GO:0006281,GO:0140097,GO:0005886,GO:0055085,GO:0140657,GO:0015979,GO:0140098,GO:0003723,GO:0016209,GO:0005840,GO:0043226,GO:0005198,GO:0098754,GO:0006629,GO:0006355,GO:0060089,GO:0006457,GO:0051604,GO:0007155,GO:0006520,GO:0003924,GO:0006790,GO:0009975,GO:0006260,GO:0016853,GO:0006766,GO:0016874,GO:0030163,GO:0016071,GO:0006399,GO:0071554,GO:0006486,GO:0006575,GO:0000910,GO:0022414,GO:0005694,GO:0007059,GO:0005811,GO:0005615,GO:0005576,GO:0005829,GO:0003774,GO:0090729,GO:0005773,GO:0098542,GO:0006351,GO:0042254,GO:0009579,GO:0008289,GO:0023052,GO:0060090,GO:0045735,GO:0140104,GO:0006886,old_locus_tag,locus_tag,protein_id,gene_symbol,product,diazo_mean_pident,diazo_hit_count,nondiazo_mean_pident,nondiazo_hit_count,diazo_minus_nondiazo_mean_pident,has_diazo_hit,has_nondiazo_hit,diazo_hit_frac,nondiazo_hit_frac
alr3771,1597,4557496,4559093,29,29,1.05959305,22,22,0.872028086,-1.215090508,29,29,1.023895871,-1.034864072,16,16,0.561191125,-1.888114409,10000,not registered,0,Unknown,1,1,1,GO:0016620,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3771,PCC7120DELTA_RS20565,WP_010997912.1,PCC7120DELTA_RS20565,aldehyde dehydrogenase family protein,64.68785714,7,,0,,1,0,0.875,0
alr3774,796,4562659,4563455,6,6,0.439829345,4,4,0.318097043,-1.382689199,22,22,1.558376257,3.543138432,15,15,1.055538113,2.399881055,10000,not registered,0,Unknown,1,1,1,GO:0004252,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3774,PCC7120DELTA_RS20580,WP_010997915.1,PCC7120DELTA_RS20580,rhomboid family intramembrane serine protease,81.02,2,,0,,1,0,0.25,0
alr3775,448,4563639,4564087,17,17,2.21420041,16,16,2.260761126,1.02102823,22,22,2.768900671,1.250519447,15,15,1.87546504,-1.180614068,1049,1000to1500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3775,PCC7120DELTA_RS20585,WP_010997916.1,PCC7120DELTA_RS20585,hypothetical protein,61.59271429,7,48.246,1,13.34671429,1,1,0.875,0.5
alr3789,2401,4579575,4581976,14,14,0.340237278,28,28,0.738207715,2.169684989,98,98,2.301423934,6.76417337,66,66,1.539740395,4.525489988,247,within500,1,Unknown,1,1,1,GO:0003677,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3789,PCC7120DELTA_RS20660,WP_010997930.1,PCC7120DELTA_RS20660,NACHT domain-containing protein,91.384,1,,0,,1,0,0.125,0
alr3790,556,4581966,4582522,3,3,0.31484187,5,5,0.569256399,1.808070824,20,20,2.028233323,6.442069876,26,26,2.619354531,8.319587656,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3790,PCC7120DELTA_RS20665,WP_010997931.1,PCC7120DELTA_RS20665,rhodanese-like domain-containing protein,60.796,7,,0,,1,0,0.875,0
alr3795,448,4586605,4587053,144,144,18.75557994,116,116,16.39051816,-1.14429451,210,210,26.4304155,1.409202785,226,226,28.25700661,1.506591995,7,within500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3795,PCC7120DELTA_RS20690,WP_010997936.1,PCC7120DELTA_RS20690,translation initiation factor,74.693125,8,58.5035,2,16.189625,1,1,1,1
alr3799,1840,4589708,4591548,699,699,22.16692093,499,499,17.16704046,-1.291248831,377,377,11.55277292,-1.91875328,512,512,15.58647352,-1.422189625,10000,not registered,0,Unknown,1,1.62803899,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3799,PCC7120DELTA_RS20710,WP_010997940.1,PCC7120DELTA_RS20710,helicase HerA domain-containing protein,81.27275,8,73.7815,2,7.49125,1,1,1,1
alr3801,742,4593640,4594382,5,5,0.393198741,2,2,0.170623481,-2.304481998,0,0,0,#NAME?,3,3,0.22647125,-1.736197158,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3801,PCC7120DELTA_RS20720,WP_010997942.1,PCC7120DELTA_RS20720,hypothetical protein,67.871,2,,0,,1,0,0.25,0
alr3803,496,4595259,4595755,3,3,0.35292758,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3803,PCC7120DELTA_RS20730,WP_199315744.1,PCC7120DELTA_RS20730,DUF6508 domain-containing protein,98.45,1,,0,,1,0,0.125,0
alr3804,1252,4595864,4597116,114,114,5.313082284,113,113,5.713297286,1.075326332,209,209,9.412493016,1.771569216,336,336,15.03248145,2.829333454,10000,not registered,0,Unknown,1,1,1,GO:0008612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3804,PCC7120DELTA_RS20735,WP_010997945.1,PCC7120DELTA_RS20735,homospermidine biosynthesis protein,90.39,3,,0,,1,0,0.375,0
alr3806,1453,4598140,4599593,34,34,1.365398188,45,45,1.960467322,1.435820949,59,59,2.289544595,1.676832894,70,70,2.698535612,1.976372633,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3806,PCC7120DELTA_RS20745,WP_010997947.1,PCC7120DELTA_RS20745,P-loop NTPase fold protein,,0,,0,,0,0,0,0
alr3807,1915,4599443,4601358,96,97,2.955622577,88,88,2.908885334,-1.016067063,191,191,5.623766737,1.902735072,148,150,4.387510904,1.484462508,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3807,PCC7120DELTA_RS20750,WP_010997948.1,PCC7120DELTA_RS20750,tetratricopeptide repeat protein,,0,,0,,0,0,0,0
alr3809,3415,4603156,4606571,222,222,3.793222219,157,157,2.910192067,-1.303426761,330,330,5.448612741,1.436407472,393,394,6.462510204,1.703699343,10000,not registered,0,Unknown,1,1,1,GO:0044205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3809,PCC7120DELTA_RS20760,WP_010997950.1,carB,carbamoyl-phosphate synthase large subunit,83.7125,8,77.849,2,5.8635,1,1,1,1
alr3811,574,4608479,4609053,252,252,25.61737748,161,161,17.75524591,-1.442806121,72,72,7.072668676,-3.622024253,43,43,4.196162432,-6.104953728,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,0,0,0
alr3812,433,4609456,4609889,37,37,4.986086944,37,37,5.409118998,1.084842495,25,25,3.255478429,-1.531598827,53,53,6.856203528,1.375066983,10000,not registered,0,Unknown,1,1,1,GO:0008413,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,0,0,0
alr3815,2590,4612062,4614652,15,15,0.337938377,15,15,0.366609912,1.084842495,10,10,0.217702264,-1.552296109,24,24,0.519047622,1.535923875,10000,not registered,0,Unknown,1,1.524594971,1.81373224,GO:0004198,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3815,PCC7120DELTA_RS20790,WP_010997956.1,PCC7120DELTA_RS20790,pre-peptidase C-terminal domain-containing protein,85.078,1,,0,,1,0,0.125,0
alr3816,832,4615382,4616214,66,66,4.628780947,51,51,3.880248663,-1.192908329,312,312,21.1443324,4.568013185,183,183,12.32036265,2.66168626,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3816,PCC7120DELTA_RS20795,WP_044521948.1,PCC7120DELTA_RS20795,hypothetical protein,,0,,0,,0,0,0,0
alr3817,949,4616175,4617124,54,113,6.947975054,47,150,10.005476,1.440056409,139,435,25.84554856,3.719867783,118,329,19.41893525,2.794905724,10000,not registered,0,Unknown,1,1,2.270341464,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3817,PCC7120DELTA_RS20800,WP_149028800.1,PCC7120DELTA_RS20800,hypothetical protein,,0,,0,,0,0,0,0
alr3818,871,4617494,4618365,37,76,5.091449689,42,127,9.229927168,1.812828905,19,64,4.143091537,-1.228901086,15,31,1.993605701,-2.553890013,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3818,PCC7120DELTA_RS20805,WP_010997959.1,PCC7120DELTA_RS20805,hypothetical protein,,0,,0,,0,0,0,0
alr3824,901,4623077,4623978,57,57,3.691442297,48,56,3.934376743,1.06581017,136,136,8.510926248,2.305582903,147,147,9.138781035,2.475666772,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3824,PCC7120DELTA_RS20835,WP_010997965.1,PCC7120DELTA_RS20835,Uma2 family endonuclease,70.02266667,3,,0,,1,0,0.375,0
alr3825,994,4623971,4624965,2,2,0.117405821,5,5,0.31841706,2.712106237,23,23,1.30468047,11.11257054,22,22,1.239744027,10.55947664,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3825,PCC7120DELTA_RS20840,WP_010997966.1,PCC7120DELTA_RS20840,SDH family Clp fold serine proteinase,95.5965,2,,0,,1,0,0.25,0
alr3827,1519,4625874,4627393,58,58,2.2280054,46,46,1.916958743,-1.162260486,68,68,2.52414238,1.132915737,61,61,2.249405689,1.009605133,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3827,PCC7120DELTA_RS20850,WP_010997968.1,PCC7120DELTA_RS20850,hypothetical protein,55.8775,8,39.397,2,16.4805,1,1,1,1
alr3828,562,4627456,4628018,72,72,7.475533642,85,85,9.574041778,1.280716834,63,63,6.320725699,-1.182701797,196,196,19.53509303,2.613203815,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3828,PCC7120DELTA_RS20855,WP_010997969.1,rimP,ribosome maturation factor RimP,72.87925,8,62.619,2,10.26025,1,1,1,1
alr3829,1378,4628076,4629454,571,571,24.1787,395,395,18.14515,-1.332516,513,513,20.99089,-1.151866,897,897,36.46187,1.508016,10000,not registered,0,Unknown,1,1,1,GO:0003700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3829,PCC7120DELTA_RS20860,WP_010997970.1,nusA,transcription termination factor NusA,85.065875,8,79.025,2,6.040875,1,1,1,1
alr3832,3220,4630261,4633481,7635,7635,138.3564,2918,2921,57.42333,-2.40941,11964,11964,209.4996,1.514203,10545,10545,183.4368,1.325828,10000,not registered,0,Unknown,1,1,1,GO:0003924,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3832,PCC7120DELTA_RS20870,WP_010997973.1,infB,translation initiation factor IF-2,70.36716667,6,54.034,1,16.33316667,1,1,0.75,0.5
alr3833,712,4633572,4634284,167,172,14.09595,115,120,10.66876,-1.321236,189,252,19.95645,1.415757,161,182,14.31816,1.015764,10000,not registered,0,Unknown,1,0.351357122,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3833,PCC7120DELTA_RS20875,WP_010997974.1,PCC7120DELTA_RS20875,low-complexity tail membrane protein,61.44457143,7,45.635,2,15.80957143,1,1,0.875,1
alr3843,436,4642301,4642737,8,8,1.070655,19,19,2.758543,2.576501,23,23,2.974432,2.778143,20,20,2.569444,2.399881,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3843,PCC7120DELTA_RS20925,WP_010997984.1,PCC7120DELTA_RS20925,rubredoxin,70.640875,8,50,1,20.640875,1,1,1,0.5
alr3844,1120,4642790,4643910,245,245,12.76421,310,310,17.5209,1.372658,321,322,16.21065,1.270008,356,356,17.80441,1.39487,419,within500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3844,PCC7120DELTA_RS20930,WP_010997985.1,PCC7120DELTA_RS20930,photosynthesis system II assembly factor Ycf48,68.707625,8,58.1105,2,10.597125,1,1,1,1
alr3855,544,4652447,4652991,127,127,13.62231,115,115,13.38171,-1.01798,245,245,25.39393,1.864142,204,204,21.00521,1.541971,177,within500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3855,PCC7120DELTA_RS20970,WP_044521955.1,PCC7120DELTA_RS20970,hypothetical protein,63.95942857,7,45.2085,2,18.75092857,1,1,0.875,1
alr3857,946,4653765,4654711,30,30,1.850445,20,20,1.338294,-1.382689,76,76,4.529864,2.447987,59,59,3.493467,1.887906,1447,1000to1500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3857,PCC7120DELTA_RS20980,WP_010997998.1,PCC7120DELTA_RS20980,cell division protein FtsQ/DivIB,50.202125,8,44.355,1,5.847125,1,1,1,0.5
alr3858,1387,4655801,4657188,114,114,4.795947,116,116,5.294126,1.103875,660,660,26.83059,5.594429,597,597,24.1098,5.027119,10000,not registered,0,Unknown,1,1,1,GO:0043093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3858,PCC7120DELTA_RS20990,WP_010997999.1,ftsZ,cell division protein FtsZ,78.490375,8,72.1155,2,6.374875,1,1,1,1
alr3863,886,4662681,4663567,12,12,0.7903028,8,8,0.5715694,-1.382689,135,135,8.591377,10.87099,141,141,8.914174,11.27944,290,within500,1,Unknown,1,1,1.564830668,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3863,PCC7120DELTA_RS21020,WP_010998004.1,PCC7120DELTA_RS21020,HAD family hydrolase,64.014375,8,50.094,2,13.920375,1,1,1,1
alr3864,1291,4663586,4664877,37,37,1.672328,41,41,2.010344,1.202123,278,278,12.14175,7.260387,293,294,12.75607,7.62773,10000,not registered,0,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3864,PCC7120DELTA_RS21025,WP_010998005.1,PCC7120DELTA_RS21025,DNA double-strand break repair nuclease NurA,73.209625,8,62.136,2,11.073625,1,1,1,1
alr3867,1495,4667003,4668498,8,8,0.3122445,5,5,0.2117101,-1.474868,22,22,0.8297441,2.657354,10,10,0.3746748,1.199941,10000,not registered,0,Unknown,1,1.594726446,1,GO:0003824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3867,PCC7120DELTA_RS21040,WP_044521961.1,PCC7120DELTA_RS21040,cysteine desulfurase-like protein,67.38566667,3,,0,,1,0,0.375,0
alr3874,814,4674371,4675185,8,8,0.5734712,5,5,0.3888287,-1.474868,19,20,1.385378,2.415776,28,28,1.926768,3.359833,59,within500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3874,PCC7120DELTA_RS21075,WP_010998015.1,PCC7120DELTA_RS21075,LmeA family phospholipid-binding protein,52.695375,8,39.166,2,13.529375,1,1,1,1
alr3882,859,4683203,4684062,34,34,2.309573,37,37,2.726599,1.180564,140,140,9.189621,3.978926,139,139,9.063947,3.924511,1421,1000to1500,1,Unknown,1,1,0.581370166,GO:0052906,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3882,PCC7120DELTA_RS21115,WP_010998023.1,trmD,tRNA (guanosine(37)-N1)-methyltransferase TrmD,77.561875,8,73.265,2,4.296875,1,1,1,1
alr3883,598,4683972,4684570,72,73,7.123078,45,46,4.869332,-1.462845,356,358,33.7555,4.738892,328,331,31.00434,4.352661,10000,not registered,0,Unknown,1,1,1,GO:0008685,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3883,PCC7120DELTA_RS21120,WP_010998024.1,ispF,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase,81.569625,8,74.5495,2,7.020125,1,1,1,1
alr3885,889,4686420,4687309,13,13,0.8532722,9,9,0.6408457,-1.331478,37,37,2.346728,2.750268,60,60,3.780465,4.43055,10000,not registered,0,Unknown,1,1,1,GO:0006189,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3885,PCC7120DELTA_RS21130,WP_010998026.1,larB,nickel pincer cofactor biosynthesis protein LarB,77.5765,8,68.6425,2,8.934,1,1,1,1
alr3887,1486,4687721,4689207,80,80,3.141356,81,81,3.450475,1.098403,326,326,12.36977,3.937715,256,256,9.649768,3.071848,10000,not registered,0,Unknown,1,1,1,GO:0042450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3887,PCC7120DELTA_RS21140,WP_010998028.1,argH,argininosuccinate lyase,85.00325,8,79.2805,2,5.72275,1,1,1,1
alr3890,841,4689944,4690785,30,30,2.081475,21,21,1.580651,-1.316847,377,377,25.27598,12.1433,234,234,15.58532,7.487629,306,within500,1,Unknown,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3890,PCC7120DELTA_RS21150,WP_010998031.1,PCC7120DELTA_RS21150,hypothetical protein,73.13333333,3,,0,,1,0,0.375,0
alr3896,931,4699516,4700447,15,15,0.9401293,11,11,0.747921,-1.25699,28,28,1.695786,1.80378,21,21,1.263471,1.343933,10000,not registered,0,Unknown,1,1,1,GO:0015937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alr3896,PCC7120DELTA_RS21180,WP_010998037.1,PCC7120DELTA_RS21180,pantothenate kinase,55.563375,8,46.3055,2,9.257875,1,1,1,1
